,recon2,BC01_08,BC01_49,BC01_53,BC01_69,BC02_66,BC03_26,BC03_78,BC03LN_50,BC03LN_64,BC03LN_87,BC04_20,BC04_62,BC05_46,BC05_53,BC07_30,BC07_35,BC07_57,BC07LN_41,BC07LN_62,BC09_Re_95
LNLNCGt,1000.0,0.0,,,499.99999999993423,,0.0,,,,,205.357142857143,2.9558577807620168e-12,,,500.0000000000039,888.8888888888839,1000.0,333.333333333333,,
LPCHOLt,1000.0,,,,,,,,,1000.0,,1000.000000000058,,1000.0,,,,,,,
LYSt4,1000.0,,,,,,,,,,,,,,,,,,,,
LYStiDF,1000.0,,,,,,,,,55.985210547544966,,999.9999999999998,,,,,,,,,
LYStip,1000.0000000000007,,,,,,,,,,,,,,,,,,,,
LYStm,1000.0,1000.0,,,0.0,,,,,1000.0,,1000.0,,,1000.0,,,,1000.0,,
LYStn,0.0,,,,,,,,,,,,,,,,,,,,
M4MPDOL_Uter,111.11111111110992,,,111.11111111111093,,,,,72.4299065420572,75.0,,,,97.13150863348626,71.42857142857173,,,71.42857142857785,66.66666666666694,,
M7MASNBterg,111.11111111111366,,,111.11111111111093,,,,,72.4299065420571,75.0,,,,,,,,71.42857142858402,,,
M8MASNterg,111.11111111113148,,,,,,,,72.4299065420572,,,,,97.13150863348626,71.42857142857173,,,71.42857142858401,66.66666666666694,,
MAGt,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALSO3tm,1000.0,,,,,,,,,,,,,,,,,,,,
MALSO4tm,1000.0,,,,,,,,1000.0,,,,,,,,,,,,
MALtm,1000.0,0.0,,,-3.410605131648481e-13,500.00000000000034,,1000.0,999.9999999999965,,,1000.0,,0.0,,,,8.652622290070363e-13,1000.0,1000.0,1000.0
MALTSULtm,1000.0,,,,,,,,,,,,,,,,,,,,
MALTt1r,1000.0,999.9999999999987,500.0000000000002,1000.0,1000.0,249.99999999999977,,,,,,0.0,375.00000000000074,,1000.0,,,,,,
MANt1r,1000.0,1000.0,,1000.0,1000.0,,,1000.0000000000007,1000.0,1000.0,,,1000.0,1000.0,1000.0000000000002,,,,,,
MANt4,1000.0,1000.0,,1000.0,1000.0,,272.7272727272727,,999.999999999987,1000.0,,,1000.0,1000.0,999.999999999999,0.0,,,,999.9999999999989,
MANter,111.11111111111215,,,111.11111111111113,,,,,72.42990654205616,74.99999999999999,,,,,,,,71.42857142857169,,,
MANtg,666.6666666672805,,,555.5555555555557,,,,,434.57943925233667,374.99999999999994,,,,582.7890518009144,428.5714285714277,,,428.5714285714555,399.9999999999998,,
MANtly,1000.0,,,399.9999999999989,374.99999999999085,,,,217.28971962616833,224.99999999999994,,,,374.9999999999906,214.2857142857139,300.0000000000002,,214.28571428572775,199.99999999999977,,
MEOHt2,1000.0,,,,999.9999999999927,,,,,,,,,1000.0000000000057,,,,,,,
MEOHtly,1000.0,,,1000.0,,,,,,1000.0,,,,,,,,,,,
MEOHtr,0.0,,,,,,,,,,,,,,,,,,,,
MEPIVESSte,1000.0,,,,,,,,,,,,,,,,,,,,
MERCPLACCYSt,0.0,,,,,,,,,,,,,,,,,,,,
METLEUex,1000.0,,,,,,,,,,,,,,,,,,,,
METtec,1000.0,,,,,,,,,14.468353714656667,,1000.0,,,,,,,,,
MI13456Ptn,0.0,0.0,,,0.0,,,0.0,,,,,,,,0.0,,,,0.0,
MI1346Ptn,0.0,,,,,,,,,,,,,,,,,,,,
MI14Ptn,0.0,,,,,,,,0.0,,,,,,,,,,,,
MI1P_Dtn,0.0,,,,,,,,0.0,,,,,,,,,,,,
MINOHPtn,1000.0,1000.0,,,1000.0000000000035,,,1000.0,,,,,,,,1000.0,,,,1000.0,
MTHGXLt,1000.0,,1000.0000000000013,,,,,,,,,,,,,,,,,,
N2M2NMASNt,111.1111111111108,,,111.1111111111111,,,,,72.42990654205612,,,,,97.13150863348622,,,,,,,
N2M2NMASNtly,333.33333333333377,,,133.3333333333334,125.00000000000057,,,,72.42990654205612,,,,,125.0,,99.99999999999903,,,,,
NACASPtm,1000.0,,,,,,,,,,,,,,,,,,,,
NADH2_u10m,1000.0,,,,,,,100.00000000000034,100.0,100.0,,,,,100.0,135.99999999999994,,250.0000000000047,249.9999999999998,249.99999999999977,
NADHtpu,1000.000000000001,937.5000000000058,,1000.0,,,,,,,,,,1000.0,999.999999999995,,,,1000.0000000000026,,
NADHtru,1000.0,1000.0,,1000.0,,833.3333333333311,999.9999999999995,1000.0,,999.9999999999998,,,1000.0,1000.000000000001,,1000.0,,,,,
NADPHtru,1000.0,1000.0,599.9999999999992,1000.0,1000.0000000000108,833.3333333333294,1000.0,999.9999999999336,833.3333333333321,1000.0,909.090909090909,999.9999999999718,1000.0000000000039,999.999999999998,1000.0,999.9999999999953,1000.0,999.9999999999787,1000.0,999.9999999999982,-1.1368683772161603e-13
NADPHtxu,1000.0,1000.0000000000009,,1000.0,,,972.9729729729728,,,620.6896551724138,,,,999.9999999999637,1000.0,1000.0,1000.0,1000.0000000000038,,,
NADPtru,999.9999999999994,1000.0,599.9999999999993,1000.0000000000091,1000.0,833.3333333333303,999.9999999999995,1000.0,833.3333333333319,1000.0,909.090909090909,1000.0000000000161,1000.0,1000.0,1000.0,999.999999999997,1000.0,1000.0,1000.0,1000.0,0.0
NADPtxu,1000.0000000000015,999.9999999999998,,1000.0000000000057,,,972.9729729729731,,,620.6896551724138,,,,1000.0,1000.0,999.9999999999848,1000.000000000004,1000.0000000000038,,,
NADtn,999.9999999999997,,,,,,,,,,,,,,,,,,,,
NADtru,1000.0,1000.0,,1000.0000000000009,,833.3333333333362,1000.0,1000.0,,999.9999999999993,,,1000.0,1000.0,,1000.0000000000048,,,,,
NAHCO3_HCLt,1000.0,,,1000.0,1000.0,,1000.0,,,,,,,1000.0,1000.0,,1000.0,1000.0,1000.0,,
NAIt,1000.0,,,1000.0000000000007,,,,,,,,,,,,,,,,,
NaKt,1000.0,,,,,,,,,,,,,,,,1000.0,,,,
NAt,1000.0,,,,,,,,,,,,,,,,,,,,
NAt3_1,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,
NAt3_1g,0.0,,,,,,,,,,,,,,,,,,,,
NAt5,1000.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
NAtx,1000.0,,,,,,,,,,,,,,,,,,,,
NCCt,1000.0,,,,,,,,,,,,,,,,,,,,
NCKt,1000.0,,,,,,,,1000.0,,,,,,,,,,,,
NCNt,1000.0,,,,,,,,,,,,,,1000.0,,,,,,
NH4t3r,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
NH4tn,0.0,,,,,,,,0.0,,,,,,,,,,,,
NH4tp,0.0,3.325340003357269e-12,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,-1.5916157281026244e-12,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0
NICRNTtn,999.9999999999883,,,,,,,,,,,,,,,,,,,,
NKCC2t,1000.0,1000.0,749.9999999999998,1000.0,1000.0,1000.0000000000026,,1000.0,1000.0,999.9999999999998,1000.0,1000.0,1000.0,1000.0,,1000.0,,,,1000.0,1000.0
NKCCt,1000.0,1000.0,,1000.0,1000.0,,,,1000.0,,1000.0,1000.0,,1000.0,,,,,,1000.0,
NMNtn,1000.0,,,,,,,,,,,,,,,,,,,,
NPTHLte,999.9999999999952,,,,,,,,,,,,,,,,,,,,
NRPPHRSFt,1000.0,,,,,,,,,1000.0000000000018,,,,,,,,,,,
NRPPHRt4_2_r,1000.0,,,,,,,,,,,,,,,1000.0,,,,,
NRPPHRtu,1000.0,,,,,,,,,1000.0000000000018,,,,,,1000.0,,,,,
NRPPHRVESSEC,1000.0,,,,,,,,,,,,,,,,,,,,
NRVNCCOAtx,777.777777777777,,,,,,,,,,,,,,,,,,,,
NRVNCCRNt,0.0,,,,,,,,,,,,,,,,,,,,
NRVNCt,1000.0,,,,,,,,,,,,,0.0,1000.0,,,1000.0,,,
NTMELYStner,0.0,,,,,,,,,,,,,,,,,,,,
O2St,0.0,-3.865352482534945e-12,0.0,1.5234036254696548e-11,5.7980287238024175e-12,-5.654554968624218e-27,4.547473508864641e-13,,1.141540010205998e-12,1.1823431123048067e-11,0.0,1.3642420526593924e-12,0.0,-9.094947017729282e-13,0.0,-9.890754881780595e-12,0.0,3.4788172342814505e-11,2.2737367544323206e-13,0.0,
O2Stm,1000.0000000000092,,,,,999.9999999999998,,,,,,1000.0,1000.0,,1000.0,,,,1000.0,,
O2Stn,1000.0,1000.0,,1000.0,1000.0000000000015,1000.0,1000.0000000000015,,1000.0,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0000000000491,1000.0,,
O2Stx,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
O2t,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999999932,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
O2ter,1000.0,1000.0,599.9999999999999,1000.0,1000.0,1000.0,1000.0,969.6969696969695,666.6666666666665,1000.0,727.2727272727271,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,800.0000000000002,0.0
O2tm,1000.0,1000.0,2.2737367544323206e-13,1000.0,1000.0,1000.0,1000.0,340.90909090908826,249.99999999999937,1000.0,1000.0,1000.0,1000.0,1000.0,190.47619047619037,1000.0,1000.0,373.67864693446086,854.8951048951063,250.0,
O2tn,0.0,0.0,,0.0,0.0,0.0,0.0,,-1.4137540810703761e-13,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
O2tp,1000.0,1000.0,500.0000000000001,1000.0,1000.0,600.0000000000003,1000.0,499.9999999999999,1000.0,1000.0,,1000.0,1000.000000000003,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
OAGD3te,0.0,,,,,,,,,,,,,,,,,,,,
OAGD3tg,0.0,,,,,,,,,,,,,,,,,,,,
OAGT3te,0.0,,,,,,,,,,,,,,,,,,,,
OAGT3tg,0.0,,,,,,,,,,,,,,,,,,,,
OCCOAtm,1000.0,,,,,666.666666666667,,,333.33333333333337,666.6666666666692,1000.0,583.3333333333353,,1000.0000000000108,,802.1739130434785,1000.0000000000005,,,,
OCCOAtx,1000.0,,,,,,0.0,,,,,0.0,,1000.0,,-1.289363463378731e-13,0.0,,,,
OCDCEAtr,1000.0,499.9999999999982,,,,,1000.0,1000.0,,,,,,1000.0,333.33333333333496,244.51410658307194,1000.0,1000.0,,,1000.0
OCTAt,1000.0,,,,,,1000.0,,,,1000.0,,,,,,999.999999999992,1000.000000000002,,,
ODECOAtx,538.4615384615374,,,,,,,,,,,,,220.58823529411802,,,,,,,
OMEPRAZOLEte,1000.0,,,,,,,,,,,,,,,,,,,,
ONPTHLte,0.0,,,,,,,,,,,,,,,,,,,,
ORETNtn,999.9999999999951,1000.0,,1000.0000000000022,1000.0,1000.0,1000.0,,,1000.0000000000014,999.9999999999995,1000.0,1000.0,1000.0,1000.0000000000005,999.9999999999995,1000.0,1000.0,1000.0,,
ORETNtn2,1000.0,,,,,,,,1000.0000000000009,,,1000.0,,,,,999.9999999999999,,,,
ORNt3m,1000.0,,,1000.0,,1000.0,,1000.0,,,,1000.0,,,1000.0,,1000.0,,1000.0,,
ORNt4m,1000.0,1000.0,,,1000.0,1000.0,,,,,,,,,1000.0,,,,1000.0,,
ORNtiDF,1000.0,,,,,,,,,,,,,,,,,,,,
OXAHCOtex,1000.0,,,1000.0,,,,,,,,,,,,,1000.0,,,,
OXAtp,1000.0,,,,,,,,,,,,,,,,,,,,
PA_HSter,0.0,0.0,,0.0,,,,-1.1368683772161603e-13,-1.0362846775828088e-13,,0.0,,4.82731803248708e-13,0.0,,,,,,-3.819167204710537e-14,
PA_HStg,0.0,,,,,,,,,,,,,,,,,,,,
PA_HStn,4.547473508864641e-13,,,,,,,,1.7135825395125707e-12,,,,,,,,,,,,
PAFt,999.9999999999978,,,,,,,,,,,,,,1000.0,,,,,,
PAIL_HStn,1000.0,1000.0,,,,,1000.0,,750.0000000000019,1000.0,,,666.6666666666679,,,,,,,,
PAIL45P_HStn,666.6666666666645,200.0,,200.0,200.0,200.0,200.0,,,200.0,,200.0,,200.0,,200.0,200.0,200.0,200.0,,
PAIL4P_HStn,1000.0,0.0,,0.0,0.0,0.0,250.0000000000001,,,5.752553988713771e-11,,0.0,-1.5426429364686977e-12,0.0,,0.0,0.0,0.0,0.0,,
PAPStg,1000.0,,,,,,,,480.0,,,333.33333333333707,,470.5882352941176,736.8421052631584,,,249.99999999997604,,,142.85714285714306
PAPtg,1000.000000000003,,,,,,,,480.0,,,333.33333333333707,,470.5882352941176,736.8421052631584,,,249.999999999986,,,142.85714285714306
PCFLOPm,666.6666666666661,,,333.3333333333333,,,,,,,,,,333.3333333333333,333.3333333333333,,,,,,
PCHOL_HSter,1000.0,7.1437305442896e-14,,1000.0,0.0,,,,,,,0.0,,333.33333333333326,0.0,,0.0,0.0,,,0.0
PCHOL_HStg,1000.0,,,,,,,,,,,,,,,,,,,,
PCREATtmdiffir,1000.0,,,,,,,,,,,,,,,,,,,,
PCRNtc,1000.0,,,,,,,,,,,,,,,,,,,,
PCRNtm,1000.0,,,,,,,,,1000.000000000004,,,,,,,,,,,
PE_HSter,1000.0,1000.0000000000017,,1000.000000000005,499.9999999999991,,,918.9189189189199,27.7777777777778,,30.3030303030303,999.999999999999,979.4871794871767,999.9999999999992,1000.0,,1000.0000000000053,0.0,,33.33333333333329,0.0
PE_HStg,0.0,,,,,,,,,,,,,,,,,,,,
PE_HStm,666.6666666666666,,,333.33333333333314,,,,333.3333333333337,0.0,,,,,333.3333333333333,333.3333333333333,,,,,,
PEFLIP,1000.0,,,,,,,,,,,,,,,,,,,,
PEFLIPm,1000.0,,,,,,,,,,,,,,,,,,,,
PEPLYStn,0.0,,,,,,,,,,,,,,,,,,,,
PERILLYLte,0.0,,,,,,,,,,,,,,,,,,,,
PEt,1000.0,1000.0000000000017,0.0,1000.0,499.9999999999991,0.0,0.0,918.9189189189184,27.7777777777778,5.235724863386556,30.3030303030303,999.999999999999,979.4871794871767,1000.0,1000.0,0.0,1000.0000000000053,0.0,0.0,33.33333333333329,0.0
PGLYCt,1000.0,,,,,,,,,1.377812379623448,,,,,,,,,,,
PHEACGLNt,1000.0,,,,,,,,,,,,,,,,,,,,
PHEMEtm,125.0,,,125.0,113.6363636363637,,90.90909090909133,,,,,,,,71.4285714285715,,,,125.0,,
PHEt4,1000.0,1000.0,,,,,1000.0,,,1000.0,,1000.0,,,,,1000.0,1000.0,1000.0,1000.0,
PHEtec,1000.0,1000.0,,,,,0.0,,,0.0,,0.0,,,,,1000.0,0.0,1000.0,0.0,
PHYQt,1000.0,,,,,,,,,,,,,,,,,,,,
PHYTt,583.3333333333331,,,,,,,,,,,,,,,,,,,,
PIt2m,1000.0,1000.0,-1.5631940186722207e-13,1000.0,,1000.0,1000.0,,1000.0,1000.0000000000007,430.30303030302895,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0
PIt7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,1000.0000000000016,1000.0,1000.0
PIter,1000.0,321.3235294117647,,199.99999999999932,,,1000.0,,1000.0,1000.0,,,1000.0,1000.0,71.42857142857069,1000.0,1000.0,71.42857142857122,,200.00000000000009,1000.0
PItg,500.0000000000005,500.0000000000001,,479.16666666666674,400.0000000000002,,400.0000000000002,500.0,473.28244274809157,499.9999999999996,,500.0,500.0000000000001,500.0,500.0000000000031,,500.0,500.0,323.5294117647059,499.9999999999991,499.99999999992974
PItn,1000.0,1000.0000000000058,,200.0,1000.0,200.0,1000.0,1000.0,,200.0,,200.0,-2.5579538487363607e-13,200.0,1000.0,1000.0,200.0,200.0,200.0,1000.0,
PItx,-1.4097167877480388e-11,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,-4.07112565881107e-10,,0.0,0.0,0.0,,
PNTOt5,1000.0,,,,,,,,,,,,,,,,,,,,
PPAt,1000.0,1000.0,,1000.0,,,,,,,,1000.0,,1000.0,1000.0,,1000.0,,1000.0,,
PPAtm,1000.0,,,,,,,,,,,,,,,599.9999999999907,,,,,
PPItr,1000.0,-1.6370904631912708e-11,1.3239256982834728e-13,-2.444402452870629e-13,0.0,1000.0,1000.0,3.2579223425018654e-14,1000.000000000009,999.999999999997,-3.0660995627950993e-13,-1.9373763526999957e-13,5.849851806133367e-15,0.0,8.93578544491902e-11,500.0,1000.0,0.0,5.918620618912766e-14,0.0,1000.000000000003
PPItx,500.0,499.99999999998556,,499.99999999999534,500.0,0.0,0.0,,0.0,0.0,,500.0,0.0,500.00000000000125,499.9999999999997,0.0,500.0,500.0,0.0,,
PPMI12346Ptn,0.0,,,,,,,,,,,,,,,,,,,,
PPPG9tm,125.0,,,124.99999999999997,113.6363636363636,,90.9090909090909,,,,,,,,71.42857142857228,,,,125.0,,
PPPItn,0.0,,,,,,,,,,,,,,,,,,,,
PRGNLONEtm,0.0,,,,,,,,,,,,,,,,,,,,
PRGNLONEtr,111.11111111111175,,,,,,,,,,,,,,,,,,,,
PRGSTRNt,1000.0000000000049,,,,,,,,,,,,,,,,,,,,
PRISTANALtx,1000.0,,,1000.0,999.9999999999982,,,,1000.0,999.999999999996,,1000.0,,,,,,,,,
PRISTCOAtx,1000.0,,,,,,1000.0,,,,,,,,,,,,,,
PRISTtx,1000.0,,,-1.1368683772161603e-12,0.0,,,,-9.322320693172514e-12,-3.410605131648481e-13,,0.0,,,,,,,,,
PRODt2r,1000.0,,,,,,,,,,,,,,,,,,,,
PRODt2rL,0.0,,,,,,,,,,,,,,,,,,,,
PROSTGD2t,1000.0,,,,,,,,,,,,,,,,,,,,
PROSTGE1t,1000.0,,,,,,,,,,,,,1000.0,,,,,,,
PROSTGE1t3,1000.0,,,,,,,,,,1000.0,,,,,,,,,,
PROSTGE2t,1000.0,,,,,,,,,,,,,,,,,,,,
PROSTGE2t2,1000.0,,,,,,,,,,1000.0,,,,,,,,,,
PROSTGE2t3,1000.0,,,,,,,,,,1000.0,,,,,,,,,,
PROSTGF2t,1000.0,,,,,,,,,,,0.0,,,,,,,,,
PROSTGH2t,1000.0,,,,,,,,,,,,,,,,,,,,
PROSTGI2t,1000.0,,,,,,,,,,,,,,,,,,,,
PROSTGI2tr,1000.0,,,,,,,,,,,,,,,,,,,,
PROt2r,1000.0,,,,,,,,1000.0,1000.0,1000.0,,,,,,,1000.0,1000.0,,
PROt2rL,0.0,,,,,,,,,,,,,,,,,,,,
PROtm,1000.0,999.9999999996702,,1000.0,-6.821210263296962e-13,0.0,1000.0,1000.0000000000014,999.9999999999991,0.0,1.1368683772161603e-12,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
PS_HSter,0.0,,,,,,,,,,,,,,,,,,,,
PS_HStg,0.0,,,,,,,,,,,,,,,,,,,,
PSFLIP,1000.0,,,,,,,,1000.0,,,,,,,1000.0,,,1000.0,,
PSFLIPm,999.9999999999948,,,,,,,,1000.0,,,,,,,,,,,,
PSt3,1000.0,1000.0,1000.0000000000007,1000.0,0.0,999.9999999999999,1000.0,999.999999999998,999.9999999999922,1000.0,1000.0000000000001,0.0,999.9999999999784,999.9999999999757,1000.0,1000.0,1000.0000000000001,1000.0,1000.0,999.9999999999994,1000.0
PTDCACRNt,1000.0,,,,,,,,,319.54022988505744,,,,,,,,,,,
PTDCAt,1000.0,,,,,,,,,319.54022988505744,,,,,,,,,,,
PYAM5Ptm,0.0,,,,,,,,,,,,,,,,,,,,
PYDAMtr,1000.0,,,,,,,,,,,,,,,,,,,,
PYDX5Ptm,0.0,,,,,,,,,,,,,,,,,,,,
PYDXNtr,1000.0,,,,,,,,,,,,,,,,,,,,
PYDXtr,999.9999999999882,,,,,,,,,,,,,,,,,,,,
PYRt2m,1000.0,,0.0,,,,1000.0,,,,,,1000.0,1000.0,,,1000.0,,1000.0,,1000.0
PYRt2p,1000.0,,,1000.0,,,1000.0,,1000.0000000000001,,,1000.0,0.0,1000.0,,945.4920447849144,999.9999999999998,1000.0,1000.0,857.1428571428564,
PYRt2r,1000.0,,,1000.0,,,1000.0,,1000.0,,,1000.0,1000.0,1000.0,,,1000.0,,1000.0,,
RAtn,0.0,,,,,,,,,,,,,,,,,,,,
RAtn3,1000.0,,,,,,,,,,,,,,,,,,,,
RBTt,1000.0,,,,,,,,,,,,,,,,,,,,
RETFAt,1000.0,,,,,,,,,,,,,,,,,,,,
RETFAt1,1000.0,,,,,,,,,,,,,,,,,,,,
RETFAt2,1000.0,,,,,,,,,,,,,,,,,,,,
RETNGLCt,1000.0,,,,,,,,,,,,,,,,,,,,
RETNGLCt2,1000.0,,,,1000.0,,999.9999999999998,,,,,125.00000000000134,,1000.0000000000003,1000.0000000000082,,,,,,
RETNGLCt2r,1000.0,,,,,,,,,,,,,,,,,,,,
RETNGLCtr,1000.0000000001429,,,,,,,,,,,,,,,,,,,,
RETNt,1000.0,1000.0,,,1000.0,,1000.0,1000.0,1000.0,1000.0,,1000.0,,,1000.0,1000.0,,1000.0,,,
RETNtr,1000.0,,,,,,,,,,,,,,,,,,,,
RETNtr2,1000.0,,,,,,,,,,,,,,,,,,,,
RETt,1000.0,,1000.0,,,,,,1000.0,1000.0,1000.0,,,1000.0000000000003,,,,,,,1000.0000000000142
RIBFLVt3,1000.0,,,,,,,,,,,,,,,,,,,,
RIBt,1000.0,,1000.0,999.9999999999917,1000.0,,1000.0,1000.0,1000.0,0.0,1000.0,600.0000000000091,0.0,1000.0000000000152,0.0,600.0,0.0,1000.0,,1000.0,1000.0
RIBt2,1000.0,,1000.0,,,,,,,,,,,1000.0,,,,,,,
RTOTALCRNt,999.9999999999953,,,,,,,,,1000.0000000000027,,,,,,,,,,,
RTOTALt,1000.0,200.0000000000001,,,,1000.0,0.0,,,1000.0,,333.33333333333417,,1000.0,,,,,1000.0000000000002,,
Rtotaltl,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,3.979039320256561e-13,0.0,1.8997330182582433e-13,0.0,
Rtotaltp,0.0,,,,,,,,,,,,,,,,,,,,
S2L2FN2M2MASNt,90.90909090909092,,,,,,,,61.264822134387416,74.99999999999973,,,,,71.4285714285713,,,71.42857142857152,66.66666666666671,,
S2L2FN2M2MASNtly,90.90909090909092,,,,,,,,61.264822134387416,74.99999999999973,,,,,71.4285714285713,,,71.42857142857152,66.66666666666671,,
S2L2N2M2MASNtly,90.9090909090913,,,,,,,,,,,,,,,,,,,,
SARCStex,1000.000000000002,,,,,,,,,,,,,,,,,,1000.00000000007,,
SARCStm,1000.0,,,,,,,,,,,,,,,,,,1000.00000000007,,
SARCStp,0.0,,,,,,,,,,,,,,,,,,,,
SCP21x,583.3333333333351,,,,,0.0,0.0,,,,,,,0.0,,,,,0.0,,
SCP22x,1000.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,
SEAHCYStn,0.0,,,,,,,,,,,,,,,,,,,,
SEASMETtn,0.0,,,,,,,,,,,,,,,,,,,,
SELt4_3,0.0,,,,,,,,,,,,,,,,,,,,
Ser_Thrtg,0.0,,,,,,,0.0,,0.0,,,,,0.0,,7.958078640513121e-13,1.0825327562462702e-13,,,
SERALANaEx,1000.0,,,,,,,,,,,,,,,,,,,,
SERASNNaEx,1000.0,,,,,,,,,,,,,,,,,,,,
SERCYSNaEx,1000.0,,,,,,,,,,,,,,,,,,,,
SERDGLNexR,1000.0,,,,,,,,,,,,,,,,,,,,
SERDGLYexR,1000.0,,,,,,,,,,,,,,,,,,,,
SERGLNexR,1000.0,,,,,,,,,,,,,,,,,,,,
SERGLNNaEx,1000.0,,,,,,,,,,,,,,,,,,,,
SERGLYexR,1000.0,,,,,,,,,,,,,,,,1000.0,,,1000.0,
SERLYSNaex,1000.0,,,,,,,,,,,,,,,,,,,,
SERt4,1000.0,1000.0,,,,,1000.0,,,1000.0,,1000.0,,,,,1000.0,1000.0,1000.0,1000.0,
SERTHRNaEx,1000.0,,,,,,,,,,,,,,,,,,,,
SERtN1,1000.0,,1000.0,1000.0,,,1000.0,,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,
SERtp,999.9999999999973,,,1000.0,,,,,,,,,,,,,999.9999999999678,,999.9999999999987,,
SGALSIDEtg,0.0,,,,,,,,-9.663381206337362e-14,,,,,,1.0516032489249483e-13,,,,,,-5.2701627964207574e-12
SGALSIDEtl,263.1578947368469,,,,,,,,122.5296442687746,,,,,,263.1578947368465,,,,,,142.85714285714278
SLDt,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
SO4CLtex2,1000.0,1000.0,500.0000000000001,,500.0,,999.9999999999998,499.99999999999886,1000.0,1000.0,500.00000000000017,1000.0000000000089,1000.0,1000.0000000000001,499.9999999999977,500.00000000000045,,1000.0,999.9999999999931,499.9999999999984,500.0
SO4HCOtex,1000.0,1000.0,,,1000.0,,,1000.0,,1000.0,,,,1000.0,,1000.0,,,1000.0,,1000.0
SO4OXAtex2,1000.0,1000.0000000000003,,1000.0,,,1000.0,,,,,999.9999999999962,,,,,1000.0,1000.0000000000022,1000.0,499.99999999999943,
SO4t4_2,1000.0,1000.0,,1000.0,,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,,
SO4tl,263.15789473682287,,,,,,,,122.52964426877497,,,,,,263.15789473684487,,,122.77580071174401,,,142.85714285714255
SPC_HSt,999.9999999999999,999.9999999999703,,999.9999999999976,,,,0.0,,,,999.9999999999964,,999.9999999999991,,,1000.0,,,,
SPH1Pte,1000.0,1.1368683772161603e-13,0.0,-4.547473508864641e-13,-2.8421709430404007e-13,0.0,0.0,1.9480284440116034e-12,0.0,0.0,0.0,-7.958078640513122e-13,3.410605131648481e-13,0.0,4.736951571734001e-15,0.0,0.0,-3.019806626980426e-13,0.0,1.7335886096406366e-13,0.0
SPH1Ptr,1000.0,,,,200.0000000000054,,,,1000.0,,,,,1000.0,,,1000.0,,,,
SPHGNtr,1000.0,,,,200.0000000000054,,,,1000.0,,,,,1000.0,,,1000.0,,,,
SPHINGStl,0.0,,,,,,,0.0,,3.5527136788005136e-15,,,3.410605131648481e-13,,0.0,0.0,2.2737367544323206e-13,-3.552713678800501e-13,0.0,0.0,
SPHINGStr,0.0,,,,,,,,,,,,,,,,,,,,
SPHMYLNtg,500.0,,,,500.0,,,,,500.0,,,,,249.99999999999505,,,500.0000000000006,250.0,,
SPHMYLNtl,178.57142857142696,,,,,,,178.57142857142856,,178.57142857142964,,,,,178.57142857144353,,178.57142857142853,178.57142857143097,66.6666666666667,,
SPHS1Pte,999.9999999999945,,,,,,,1000.0,,178.57142857142895,,,333.33333333330836,0.0,178.57142857144353,500.0,500.0,178.57142857143097,500.000000000001,500.0000000000003,
SPHS1Ptr,1000.0,,,,,,,,,,,,,1000.0000000000041,,,,,,,
